"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-11","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","18858","","","","0"
"2008-11","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3024","","","","0"
"2008-11","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","15834","","","","0"
"2008-11","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1105984","","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","124214","","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","948974","","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","19797","","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2039","","","","0"
"2008-12","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","10960","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","1089063","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","121621","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","934646","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","19797","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2039","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","10960","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","16921","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","2593","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","14328","","","","0"
"2008-12","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1208129","","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","113802","","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","1054913","","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","27973","","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2220","","","","0"
"2009-01","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","9221","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","1187320","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","110637","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","1037269","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","27973","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2220","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","9221","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","20809","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3165","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","17644","","","","0"
"2009-01","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1064731","","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","88146","","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","930100","","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","35355","","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2186","","","","0"
"2009-02","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","8944","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","1043968","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","84978","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","912505","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","35355","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2186","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","8944","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","20763","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3168","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","17595","","","","0"
"2009-02","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","1108859","","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","113616","","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","955064","","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","29780","","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2570","","","","0"
"2009-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","7829","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","1085158","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","109969","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","935010","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","29780","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2570","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","7829","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","23701","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3647","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","20054","","","","0"
"2009-03","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","940134","","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","109411","","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","800997","","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","18911","","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2339","","","","0"
"2009-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","8476","","","","0"
